ID,name,Applied,gender,age,background in IT,education,accepted,attended,number of Hackathons,employment,satisfaction,career interests,country,new skill
888,Sabrina Reed,Yes,M,26,No,PhD,Yes,Yes,1,Senior Manager,neutral,solutions design,Honduras,Software Development
178,Kimberly Maldonado,Yes,M,59,Yes,Prefer not to say,Yes,No,1,Junior,neutral,sql,British Indian Ocean Territory (Chagos Archipelago),Pitch
773,Theresa Weber,Yes,Non-binary,52,No,Undergraduate,No,No,0,Associate,satisfied,javascript,South Africa,Software Development
872,Marcus Anthony,Yes,Non-binary,44,No,Undergraduate,No,Yes,6,Junior,satisfied,pm,Kazakhstan,UI/UX
988,Amanda Clark,Yes,Non-binary,55,Yes,Prefer not to say,No,No,6,Senior Manager,satisfied,python,Bouvet Island (Bouvetoya),Data Scientist
268,Jessica Pham,Yes,Non-binary,52,Yes,Masters degree,No,No,8,Junior,neutral,pm,Martinique,Software Development
744,Andrew Wheeler,Yes,F,36,No,Prefer not to say,Yes,Yes,2,Junior,dissatisfied,azure,Christmas Island,Pitch
51,Beth Johnston,Yes,F,45,No,Undergraduate,No,Yes,6,Senior Associate,satisfied,.net,Thailand,UI/UX
290,David Perez,Yes,Non-binary,43,Yes,PhD,Yes,No,0,Senior Associate,very dissatisfied,python,United States Virgin Islands,Pitch
125,Holly Meyers,Yes,M,51,No,Masters degree,No,No,8,Junior,very dissatisfied,python,Maldives,full stack developer
251,James Thomas,Yes,Non-binary,45,No,PhD,Yes,Yes,8,Junior,neutral,.net,Kenya,full stack developer
814,Cathy Novak,Yes,F,53,Yes,Masters degree,No,Yes,8,Manager,dissatisfied,.net,Cayman Islands,Pitch
104,Ashley Brady,Yes,F,49,No,PhD,Yes,Yes,5,Manager,dissatisfied,solutions design,Saint Vincent and the Grenadines,Data Scientist
185,Joseph Rogers,Yes,M,49,Yes,PhD,Yes,No,4,Senior Manager,neutral,solutions design,Maldives,UI/UX
267,Brandon Morrow,Yes,M,30,Yes,Masters degree,No,No,3,Senior Manager,very dissatisfied,solutions design,Haiti,UI/UX
957,Lori Mccall,Yes,F,59,No,Prefer not to say,Yes,No,1,Senior Associate,satisfied,javascript,Belize,full stack developer
863,Katie Kerr,Yes,F,26,Yes,Masters degree,Yes,Yes,4,Senior Manager,neutral,javascript,Cook Islands,Software Development
74,Angela Reeves,Yes,F,31,Yes,Undergraduate,No,Yes,6,Senior Associate,neutral,javascript,Iraq,Software Development
371,Terri Torres,Yes,Non-binary,29,Yes,Undergraduate,No,No,1,Senior Associate,satisfied,pm,Lebanon,full stack developer
785,Peter Smith,Yes,M,46,No,Undergraduate,No,Yes,6,Junior,satisfied,sql,Portugal,Data Scientist
72,Timothy Gordon,Yes,F,58,Yes,PhD,Yes,No,9,Senior Associate,very dissatisfied,sql,Switzerland,UI/UX
887,Patrick Gregory,Yes,M,41,Yes,Undergraduate,Yes,No,7,Associate,satisfied,solutions design,Uzbekistan,Software Development
504,Larry Johnson,Yes,Non-binary,50,Yes,Undergraduate,Yes,Yes,7,Senior Manager,dissatisfied,python,Botswana,Pitch
37,Mary Garcia,Yes,Non-binary,34,Yes,Undergraduate,Yes,Yes,8,Junior,satisfied,azure,Israel,Data Scientist
864,Matthew Diaz,Yes,F,28,No,PhD,No,Yes,9,Senior Associate,dissatisfied,python,Samoa,full stack developer
177,Christopher Newman,Yes,F,34,No,Masters degree,Yes,No,4,Senior Associate,satisfied,solutions design,British Virgin Islands,Pitch
520,Lisa Lambert,Yes,F,42,No,Undergraduate,Yes,No,5,Junior,very dissatisfied,python,Taiwan,Pitch
949,Cameron Greene,Yes,M,38,Yes,Masters degree,Yes,Yes,6,Manager,very dissatisfied,pm,Slovenia,UI/UX
361,Jennifer Parsons,Yes,F,34,Yes,PhD,No,Yes,5,Senior Associate,neutral,pm,Christmas Island,Data Scientist
766,Samuel Joyce,Yes,M,33,Yes,Prefer not to say,Yes,Yes,8,Associate,very dissatisfied,javascript,Bahamas,Pitch
169,Lisa Allen,Yes,M,45,No,Undergraduate,No,No,9,Associate,dissatisfied,azure,Wallis and Futuna,Pitch
447,Richard Colon,Yes,M,26,No,Prefer not to say,Yes,Yes,6,Associate,dissatisfied,pm,Holy See (Vatican City State),Data Scientist
579,Brittany Sanchez,Yes,M,39,Yes,PhD,Yes,Yes,1,Associate,dissatisfied,pm,Dominica,Software Development
303,Jennifer Wright,Yes,F,52,Yes,Masters degree,No,Yes,1,Associate,dissatisfied,.net,Tokelau,Software Development
706,James Gordon,Yes,Non-binary,35,Yes,Masters degree,No,Yes,3,Senior Associate,dissatisfied,python,Sierra Leone,UI/UX
536,Robert Randolph,Yes,Non-binary,57,Yes,Undergraduate,No,No,4,Manager,dissatisfied,sql,Greenland,UI/UX
997,John Moore,Yes,M,39,No,Prefer not to say,Yes,Yes,4,Associate,dissatisfied,javascript,Argentina,Software Development
513,Jessica Vargas,Yes,M,40,No,Prefer not to say,Yes,No,3,Senior Associate,satisfied,solutions design,Uzbekistan,Data Scientist
709,Aaron Hicks,Yes,Non-binary,36,Yes,Prefer not to say,Yes,No,1,Manager,very dissatisfied,python,Lesotho,Data Scientist
526,Mark Obrien,Yes,F,25,No,Prefer not to say,Yes,No,8,Manager,neutral,azure,Slovenia,full stack developer
268,Matthew Sullivan,Yes,M,45,Yes,Undergraduate,No,Yes,4,Senior Manager,very dissatisfied,azure,Malta,Software Development
611,Erin Oconnor,Yes,Non-binary,57,Yes,Prefer not to say,No,No,5,Manager,dissatisfied,azure,Barbados,UI/UX
324,Carol Gordon,Yes,Non-binary,26,No,Undergraduate,No,Yes,0,Junior,neutral,.net,India,Pitch
53,Shawn Foster,Yes,F,55,Yes,Prefer not to say,No,No,1,Senior Associate,satisfied,python,Guatemala,Pitch
188,Laura Herrera,Yes,Non-binary,44,No,Prefer not to say,Yes,No,5,Associate,dissatisfied,pm,Nicaragua,Data Scientist
944,Stephen Smith,Yes,M,49,No,Undergraduate,Yes,Yes,4,Junior,satisfied,javascript,Argentina,Software Development
775,Ryan Wilson,Yes,Non-binary,28,No,Masters degree,No,No,5,Senior Manager,very dissatisfied,.net,Isle of Man,full stack developer
343,Christina Larson,Yes,F,26,Yes,Prefer not to say,No,Yes,7,Associate,very dissatisfied,javascript,Rwanda,Software Development
833,Aaron Bennett,Yes,Non-binary,49,No,Prefer not to say,No,Yes,1,Associate,satisfied,.net,Burundi,Software Development
157,John Stewart,Yes,Non-binary,35,Yes,Undergraduate,Yes,No,3,Manager,satisfied,azure,Denmark,full stack developer
365,Mariah Dorsey,Yes,F,35,No,Masters degree,Yes,No,1,Senior Manager,very dissatisfied,solutions design,Anguilla,Data Scientist
558,Jennifer Martin,Yes,F,56,Yes,PhD,Yes,No,7,Senior Associate,dissatisfied,solutions design,Saint Vincent and the Grenadines,Data Scientist
321,Dana Williams,Yes,M,41,No,Masters degree,No,No,3,Associate,neutral,sql,Vietnam,full stack developer
691,Paul Carter,Yes,F,38,No,PhD,No,Yes,6,Manager,very dissatisfied,.net,Syrian Arab Republic,Pitch
414,Angela Ryan,Yes,Non-binary,47,Yes,PhD,Yes,No,5,Senior Manager,dissatisfied,sql,Cayman Islands,Data Scientist
73,Kathleen Davis,Yes,F,56,Yes,Undergraduate,Yes,No,4,Associate,very dissatisfied,javascript,Sweden,Pitch
885,Kenneth Lucero,Yes,Non-binary,49,Yes,Masters degree,Yes,Yes,8,Associate,dissatisfied,.net,United States Minor Outlying Islands,Data Scientist
26,James Marshall,Yes,M,50,No,Undergraduate,No,No,4,Manager,satisfied,azure,Saint Barthelemy,full stack developer
775,Stacy Mcdaniel,Yes,Non-binary,34,Yes,Masters degree,Yes,Yes,6,Manager,very dissatisfied,solutions design,New Zealand,full stack developer
691,Mark Goodwin,Yes,F,49,Yes,PhD,Yes,Yes,6,Manager,neutral,pm,Faroe Islands,full stack developer
473,Meghan Collins,Yes,F,36,Yes,Prefer not to say,No,No,4,Senior Associate,very dissatisfied,pm,Jersey,Software Development
353,Joseph Dyer,Yes,M,58,Yes,Masters degree,No,Yes,6,Associate,satisfied,python,Georgia,UI/UX
5,Jonathan Castillo,Yes,M,37,Yes,Prefer not to say,No,Yes,0,Manager,neutral,pm,Gibraltar,Data Scientist
172,Caitlin May,Yes,M,31,Yes,Prefer not to say,No,Yes,3,Senior Manager,dissatisfied,solutions design,Paraguay,full stack developer
124,Brandon Vaughn,Yes,Non-binary,33,Yes,Masters degree,No,Yes,0,Manager,neutral,pm,Ghana,full stack developer
278,Joshua Butler,Yes,M,30,Yes,Prefer not to say,No,Yes,3,Junior,very dissatisfied,azure,Chile,full stack developer
583,Christina Skinner,Yes,Non-binary,42,Yes,PhD,No,Yes,2,Senior Manager,satisfied,javascript,Poland,UI/UX
463,James Ayers,Yes,Non-binary,38,Yes,PhD,No,Yes,8,Senior Associate,satisfied,python,Holy See (Vatican City State),full stack developer
903,Jennifer Brooks,Yes,F,54,Yes,Undergraduate,Yes,Yes,8,Senior Manager,dissatisfied,pm,India,Pitch
24,Matthew Bridges,Yes,M,29,Yes,Undergraduate,Yes,No,1,Senior Manager,neutral,javascript,Cyprus,Software Development
263,Savannah Bishop,Yes,F,56,Yes,PhD,Yes,No,0,Junior,satisfied,solutions design,Paraguay,Software Development
35,Eric Cross,Yes,M,44,Yes,Masters degree,Yes,No,6,Junior,neutral,.net,Sweden,Data Scientist
968,Susan Bell,Yes,M,34,Yes,PhD,No,Yes,9,Manager,satisfied,azure,Cook Islands,full stack developer
305,Eduardo Boyer,Yes,Non-binary,45,Yes,Undergraduate,No,No,2,Manager,very dissatisfied,azure,Antigua and Barbuda,Pitch
169,Douglas Velasquez,Yes,M,35,No,Masters degree,Yes,Yes,7,Manager,very dissatisfied,.net,Norfolk Island,UI/UX
364,Sarah Garcia,Yes,M,25,Yes,Undergraduate,No,Yes,8,Associate,satisfied,azure,Macao,UI/UX
418,Adrienne Warren,Yes,F,39,No,Undergraduate,Yes,No,8,Junior,dissatisfied,solutions design,Marshall Islands,Data Scientist
241,Kenneth Woods,Yes,Non-binary,27,Yes,PhD,Yes,No,8,Senior Manager,dissatisfied,pm,Libyan Arab Jamahiriya,UI/UX
683,Jonathan Murray,Yes,Non-binary,26,Yes,PhD,No,Yes,6,Senior Manager,neutral,javascript,Italy,Pitch
159,Antonio Gonzalez,Yes,F,27,No,PhD,No,Yes,5,Senior Associate,satisfied,python,Montserrat,Software Development
728,Katrina Lam,Yes,F,59,Yes,PhD,Yes,Yes,9,Associate,very dissatisfied,azure,Slovakia (Slovak Republic),full stack developer
755,Grace Cunningham,Yes,M,50,Yes,Prefer not to say,Yes,No,5,Senior Associate,very dissatisfied,python,Mayotte,Pitch
149,Chad Jordan,Yes,Non-binary,58,No,Prefer not to say,Yes,Yes,5,Junior,satisfied,python,French Guiana,UI/UX
340,Megan Hernandez,Yes,M,51,Yes,Undergraduate,Yes,Yes,3,Senior Manager,neutral,python,Dominica,full stack developer
963,Paul Ramos,Yes,M,45,Yes,PhD,Yes,No,8,Senior Associate,satisfied,azure,Jordan,UI/UX
119,Lindsey Wood,Yes,M,26,No,Masters degree,Yes,Yes,2,Associate,neutral,solutions design,Saudi Arabia,full stack developer
935,Amy Stark,Yes,F,45,Yes,Prefer not to say,No,Yes,6,Manager,very dissatisfied,solutions design,Micronesia,Pitch
165,Thomas Davis,Yes,M,57,No,Undergraduate,No,No,0,Senior Manager,dissatisfied,.net,Montserrat,full stack developer
191,Travis Anderson IV,Yes,M,35,No,Prefer not to say,No,No,0,Junior,satisfied,azure,Ghana,UI/UX
616,Lauren Robinson,Yes,M,29,Yes,PhD,No,Yes,1,Manager,dissatisfied,python,Faroe Islands,full stack developer
245,Ashley Schmitt,Yes,M,42,Yes,Masters degree,No,Yes,7,Manager,satisfied,azure,Liberia,UI/UX
763,Matthew Wallace,Yes,F,56,No,PhD,Yes,No,5,Junior,satisfied,sql,Belgium,full stack developer
804,Timothy Williamson,Yes,Non-binary,34,Yes,Masters degree,No,Yes,6,Senior Associate,very dissatisfied,sql,United Arab Emirates,Software Development
850,Andrew Hayes,Yes,M,52,Yes,Masters degree,No,Yes,5,Associate,neutral,solutions design,Cambodia,Pitch
761,Heather Michael,Yes,M,32,Yes,PhD,No,Yes,3,Senior Manager,neutral,python,Trinidad and Tobago,Data Scientist
247,Nicole Chapman,Yes,Non-binary,27,No,PhD,No,No,6,Senior Associate,very dissatisfied,pm,Tunisia,full stack developer
827,Bethany Stein,Yes,F,37,Yes,PhD,Yes,Yes,1,Senior Associate,very dissatisfied,python,Honduras,Software Development
357,Paul Cobb,Yes,F,48,No,Undergraduate,No,No,0,Associate,satisfied,azure,Maldives,Data Scientist
499,Ryan Hamilton,Yes,F,33,Yes,PhD,No,No,3,Manager,dissatisfied,solutions design,Comoros,Software Development
481,Cory Taylor,Yes,F,49,No,Masters degree,Yes,Yes,0,Associate,dissatisfied,azure,Dominica,Pitch
359,Mark Cole,Yes,M,46,No,Undergraduate,No,Yes,5,Junior,satisfied,python,Burundi,full stack developer
458,Samantha Edwards,Yes,M,50,Yes,Prefer not to say,No,No,0,Manager,satisfied,pm,New Caledonia,Data Scientist
599,Pamela Jackson,Yes,Non-binary,55,Yes,PhD,Yes,No,1,Associate,neutral,javascript,Saint Kitts and Nevis,Software Development
346,Sandra Irwin,Yes,Non-binary,57,Yes,PhD,No,No,6,Senior Associate,neutral,solutions design,Algeria,Data Scientist
385,Savannah Ford,Yes,F,45,No,Undergraduate,Yes,No,8,Manager,very dissatisfied,pm,Syrian Arab Republic,Pitch
558,Ashley Warner MD,Yes,F,52,Yes,Undergraduate,No,Yes,8,Junior,neutral,.net,Mexico,full stack developer
926,Shelly Wood,Yes,Non-binary,56,No,Prefer not to say,No,Yes,4,Manager,dissatisfied,azure,Saint Pierre and Miquelon,full stack developer
391,Joseph Strickland,Yes,M,50,No,Masters degree,No,No,2,Senior Manager,satisfied,.net,Bermuda,Data Scientist
252,Crystal Baker,Yes,Non-binary,37,No,PhD,Yes,Yes,0,Senior Associate,dissatisfied,python,Cayman Islands,Software Development
547,Darlene Edwards,Yes,F,52,No,PhD,No,No,4,Manager,very dissatisfied,sql,Saudi Arabia,Software Development
14,Michael Hill,Yes,M,32,Yes,Prefer not to say,No,Yes,9,Manager,very dissatisfied,.net,Belgium,Pitch
354,Donna Jensen,Yes,M,29,No,Masters degree,Yes,No,3,Senior Associate,neutral,pm,Bosnia and Herzegovina,Software Development
426,John Bolton,Yes,Non-binary,49,No,PhD,No,Yes,6,Senior Manager,neutral,azure,San Marino,full stack developer
65,Michael Walker,Yes,M,32,No,PhD,Yes,No,8,Senior Manager,satisfied,pm,Armenia,full stack developer
140,Christopher Petty,Yes,M,53,No,PhD,No,No,1,Senior Associate,neutral,azure,Ecuador,UI/UX
658,Melanie Jones,Yes,M,36,Yes,Prefer not to say,Yes,Yes,0,Senior Manager,dissatisfied,python,Kiribati,Pitch
27,April Woods,Yes,M,44,Yes,Masters degree,No,No,5,Associate,neutral,python,United States of America,Pitch
508,Emily Poole,Yes,M,54,No,Prefer not to say,No,No,7,Associate,satisfied,pm,Suriname,Data Scientist
365,Edward Atkinson,Yes,Non-binary,28,Yes,Prefer not to say,No,No,8,Senior Manager,satisfied,sql,Montserrat,full stack developer
510,Connie Lewis,Yes,M,35,Yes,Undergraduate,No,No,3,Manager,neutral,.net,United States Minor Outlying Islands,Pitch
72,Shawn Bradford,Yes,F,38,Yes,Undergraduate,No,Yes,8,Manager,dissatisfied,sql,Botswana,UI/UX
557,Anthony Cline,Yes,M,43,Yes,Prefer not to say,No,Yes,4,Junior,satisfied,sql,Algeria,full stack developer
249,Joseph Scott,Yes,F,34,Yes,Undergraduate,No,Yes,3,Senior Associate,dissatisfied,solutions design,Gambia,Pitch
519,Victoria Farrell,Yes,M,43,No,PhD,No,No,5,Associate,very dissatisfied,azure,Georgia,Pitch
898,Laurie Peck,Yes,M,37,No,Undergraduate,Yes,No,9,Senior Manager,satisfied,javascript,Guyana,Software Development
664,Kendra Jones,Yes,Non-binary,38,Yes,PhD,Yes,Yes,9,Associate,satisfied,solutions design,South Georgia and the South Sandwich Islands,Pitch
432,Heather Miller,Yes,Non-binary,25,Yes,Undergraduate,Yes,No,0,Junior,very dissatisfied,solutions design,Congo,UI/UX
399,Deborah Spencer,Yes,Non-binary,34,No,Undergraduate,Yes,Yes,4,Senior Associate,neutral,solutions design,Antigua and Barbuda,UI/UX
199,Bruce Newton,Yes,F,33,No,Prefer not to say,No,No,7,Senior Manager,very dissatisfied,javascript,British Indian Ocean Territory (Chagos Archipelago),full stack developer
915,Nicholas Warner,Yes,Non-binary,42,Yes,Masters degree,Yes,Yes,1,Associate,very dissatisfied,.net,Belgium,full stack developer
943,Phyllis Bolton,Yes,F,37,No,Prefer not to say,Yes,Yes,4,Senior Associate,very dissatisfied,python,Falkland Islands (Malvinas),UI/UX
951,Brandi Davis,Yes,Non-binary,36,Yes,Prefer not to say,Yes,Yes,7,Senior Manager,dissatisfied,solutions design,Germany,Software Development
366,Courtney Fuentes,Yes,M,44,Yes,Prefer not to say,Yes,Yes,9,Senior Manager,neutral,pm,Central African Republic,Pitch
318,Alex Perez,Yes,F,41,Yes,Undergraduate,Yes,Yes,1,Senior Manager,dissatisfied,sql,Palau,Pitch
342,William Watkins,Yes,Non-binary,58,No,Prefer not to say,No,No,2,Associate,dissatisfied,solutions design,Niger,Data Scientist
185,William Rogers,Yes,M,42,Yes,Prefer not to say,No,No,2,Junior,satisfied,azure,Papua New Guinea,Software Development
855,Megan Sanchez,Yes,M,39,No,PhD,Yes,No,1,Associate,very dissatisfied,solutions design,Costa Rica,full stack developer
62,Donald Gonzalez,Yes,Non-binary,30,No,Undergraduate,No,Yes,7,Junior,dissatisfied,python,Dominican Republic,Pitch
648,Diana Berry,Yes,M,29,Yes,Prefer not to say,Yes,Yes,9,Associate,neutral,.net,South Africa,Software Development
469,Sara Beck,Yes,F,58,Yes,Undergraduate,Yes,Yes,6,Junior,neutral,sql,Bulgaria,Data Scientist
202,Robert Lucas,Yes,F,58,No,Undergraduate,No,Yes,6,Senior Manager,neutral,sql,Tokelau,Pitch
382,Haley Stephenson,Yes,F,45,No,Masters degree,Yes,Yes,2,Associate,neutral,python,Latvia,Data Scientist
682,Tina Patel,Yes,Non-binary,28,No,Masters degree,No,No,0,Senior Manager,satisfied,solutions design,Norway,full stack developer
336,Kevin Bradley,Yes,Non-binary,31,Yes,PhD,Yes,No,8,Senior Manager,very dissatisfied,solutions design,Saint Martin,Software Development
126,Alicia Sanders,Yes,Non-binary,48,Yes,Masters degree,No,Yes,1,Associate,satisfied,pm,India,Data Scientist
62,Trevor Little,Yes,F,58,No,Prefer not to say,No,Yes,5,Manager,satisfied,solutions design,El Salvador,full stack developer
906,Sara Smith,Yes,M,45,Yes,Masters degree,No,No,6,Senior Manager,satisfied,solutions design,Ukraine,UI/UX
124,Pamela Ward,Yes,M,55,Yes,Undergraduate,No,Yes,4,Senior Manager,neutral,sql,Cyprus,Software Development
334,Jerry Wall,Yes,Non-binary,45,No,PhD,Yes,Yes,3,Associate,neutral,azure,Holy See (Vatican City State),Pitch
717,Deanna Robinson,Yes,F,58,No,PhD,Yes,No,4,Senior Manager,very dissatisfied,python,Puerto Rico,Pitch
216,David Jordan,Yes,Non-binary,49,Yes,Prefer not to say,No,Yes,7,Junior,neutral,python,Namibia,Data Scientist
480,Doris Nelson,Yes,M,31,Yes,PhD,Yes,No,3,Junior,neutral,python,Bouvet Island (Bouvetoya),Software Development
330,Marissa Bennett,Yes,Non-binary,56,No,Prefer not to say,Yes,Yes,2,Associate,neutral,.net,Gambia,UI/UX
655,Amber Ballard,Yes,Non-binary,52,Yes,Prefer not to say,No,No,1,Associate,very dissatisfied,javascript,Christmas Island,Data Scientist
10,John Clark,Yes,Non-binary,45,No,Masters degree,Yes,Yes,7,Manager,satisfied,.net,United States Virgin Islands,Data Scientist
807,Jon Little,Yes,F,27,No,Masters degree,Yes,No,9,Senior Associate,neutral,.net,Nicaragua,Pitch
707,Carol Landry,Yes,Non-binary,31,Yes,Masters degree,No,Yes,9,Junior,dissatisfied,python,Montenegro,UI/UX
529,Kayla Sanders,Yes,Non-binary,53,Yes,Prefer not to say,No,No,5,Manager,very dissatisfied,.net,United States Minor Outlying Islands,Pitch
458,Richard Mcdonald,Yes,M,35,Yes,PhD,Yes,No,8,Associate,neutral,solutions design,Norway,UI/UX
880,Matthew Cooper,Yes,F,31,Yes,PhD,Yes,Yes,4,Senior Associate,dissatisfied,solutions design,Bermuda,Data Scientist
747,Tyler Harvey,Yes,M,49,Yes,Masters degree,Yes,No,3,Junior,satisfied,pm,Pitcairn Islands,Software Development
400,Jessica Gregory,Yes,Non-binary,33,Yes,PhD,Yes,No,6,Senior Associate,dissatisfied,azure,Singapore,Software Development
146,Abigail Edwards,Yes,M,55,No,Undergraduate,Yes,Yes,2,Junior,very dissatisfied,pm,Eritrea,Software Development
363,Dr. Amanda Taylor,Yes,F,27,Yes,Masters degree,Yes,No,8,Senior Associate,satisfied,solutions design,Iran,Data Scientist
452,Billy Chan,Yes,Non-binary,27,Yes,Prefer not to say,Yes,No,8,Senior Associate,satisfied,sql,Uruguay,Software Development
373,Shawn Sanford,Yes,Non-binary,42,No,Undergraduate,Yes,No,8,Junior,very dissatisfied,solutions design,French Polynesia,Pitch
255,Kenneth Anderson,Yes,M,47,No,Masters degree,No,Yes,5,Senior Manager,dissatisfied,azure,Cuba,full stack developer
343,Amanda Wilson,Yes,M,33,No,PhD,Yes,Yes,6,Associate,very dissatisfied,sql,Guatemala,full stack developer
53,Carol Jackson,Yes,F,38,No,Masters degree,No,No,8,Associate,dissatisfied,azure,Yemen,full stack developer
613,Amy Mendez,Yes,F,37,Yes,Prefer not to say,No,Yes,9,Senior Manager,neutral,javascript,Portugal,Data Scientist
598,Ricky Garcia,Yes,M,35,No,PhD,Yes,No,3,Manager,satisfied,javascript,Turkey,UI/UX
465,Gregory Ayala,Yes,F,58,Yes,PhD,Yes,No,1,Associate,satisfied,.net,Turkmenistan,Software Development
933,Melinda Bennett,Yes,F,58,No,PhD,No,No,9,Senior Manager,neutral,.net,Sweden,Data Scientist
356,Bethany Robinson,Yes,Non-binary,41,No,Undergraduate,Yes,No,0,Senior Manager,dissatisfied,solutions design,Guadeloupe,Pitch
291,Tammy Curtis,Yes,M,36,No,Prefer not to say,No,Yes,3,Manager,dissatisfied,python,Congo,Data Scientist
945,David Hernandez,Yes,F,31,Yes,PhD,Yes,No,7,Senior Manager,neutral,solutions design,New Zealand,Data Scientist
119,Michelle Martin,Yes,F,53,Yes,PhD,No,Yes,5,Junior,dissatisfied,azure,Lebanon,Data Scientist
381,Michael Thomas,Yes,M,48,Yes,Undergraduate,Yes,No,5,Junior,dissatisfied,python,Lesotho,UI/UX
549,Brenda Bernard,Yes,F,46,No,Undergraduate,Yes,No,1,Senior Associate,satisfied,azure,Samoa,Data Scientist
16,Joel Mccormick,Yes,Non-binary,37,Yes,Prefer not to say,No,No,4,Senior Manager,satisfied,python,Russian Federation,full stack developer
174,Colleen Carroll,Yes,Non-binary,38,No,Prefer not to say,No,No,8,Junior,satisfied,python,Iran,full stack developer
553,Michelle Chapman,Yes,M,49,Yes,PhD,Yes,No,6,Associate,neutral,pm,New Zealand,Software Development
981,Sherry Foley,Yes,Non-binary,44,Yes,Prefer not to say,No,Yes,0,Senior Manager,dissatisfied,sql,Dominican Republic,UI/UX
682,Melissa Butler,Yes,M,57,No,Prefer not to say,Yes,Yes,0,Senior Associate,very dissatisfied,javascript,Nicaragua,Data Scientist
115,Erica Roberts,Yes,M,42,No,Undergraduate,No,No,9,Senior Associate,very dissatisfied,azure,Liberia,Software Development
14,Chris Mccoy,Yes,F,56,No,PhD,No,Yes,4,Senior Associate,neutral,python,Togo,Data Scientist
241,Dana Franklin,Yes,F,44,No,Masters degree,No,No,4,Associate,very dissatisfied,python,Chad,Data Scientist
333,Andrew Chavez,Yes,F,53,No,PhD,No,No,0,Manager,neutral,python,Jamaica,UI/UX
610,Laura Jensen,Yes,Non-binary,39,Yes,Undergraduate,Yes,No,5,Manager,dissatisfied,azure,Luxembourg,Software Development
898,Sara Robinson,Yes,F,42,Yes,Undergraduate,No,No,3,Manager,satisfied,python,Christmas Island,Software Development
332,Rodney Shaw,Yes,F,52,Yes,Prefer not to say,No,Yes,2,Manager,satisfied,azure,Lao People's Democratic Republic,Pitch
158,Christopher Meza,Yes,M,47,Yes,Undergraduate,No,No,3,Junior,dissatisfied,solutions design,Svalbard & Jan Mayen Islands,full stack developer
521,Frank Hall,Yes,F,46,No,Undergraduate,Yes,No,4,Senior Manager,dissatisfied,python,Antarctica (the territory South of 60 deg S),Pitch
326,Kelsey Lawson,Yes,M,30,No,Undergraduate,No,No,7,Associate,neutral,pm,Kiribati,Pitch
951,Molly Best,Yes,Non-binary,56,Yes,PhD,No,No,3,Junior,satisfied,azure,Netherlands Antilles,Pitch
820,Justin Bishop,Yes,F,41,No,Prefer not to say,Yes,No,8,Senior Manager,satisfied,solutions design,Norfolk Island,UI/UX
936,Rachel Gutierrez,Yes,Non-binary,53,No,Prefer not to say,No,No,3,Senior Associate,neutral,.net,Nigeria,Data Scientist
788,Laura Hammond,Yes,M,28,Yes,Masters degree,Yes,Yes,1,Senior Associate,neutral,solutions design,Serbia,Data Scientist
695,Gina Campbell,Yes,Non-binary,26,Yes,Prefer not to say,Yes,Yes,5,Associate,dissatisfied,pm,Japan,Data Scientist
501,Lori Chung,Yes,M,33,No,Undergraduate,Yes,No,3,Senior Associate,neutral,azure,Mexico,full stack developer
860,Mckenzie Ingram,Yes,M,44,No,Prefer not to say,No,No,9,Junior,very dissatisfied,javascript,Jordan,Data Scientist
267,Amy Bowman,Yes,F,52,No,Prefer not to say,Yes,Yes,0,Junior,dissatisfied,.net,United States Virgin Islands,UI/UX
98,Teresa Cook,Yes,F,32,Yes,PhD,No,Yes,1,Manager,very dissatisfied,sql,Christmas Island,Pitch
911,Steven Jones,Yes,F,33,Yes,Prefer not to say,No,No,1,Senior Manager,dissatisfied,.net,Bosnia and Herzegovina,Data Scientist
535,Dr. Stephanie Cole DDS,Yes,F,53,Yes,Undergraduate,Yes,No,0,Junior,dissatisfied,pm,Isle of Man,UI/UX
195,Monica Armstrong,Yes,Non-binary,44,Yes,PhD,Yes,No,9,Associate,satisfied,python,Bulgaria,Pitch
662,Thomas Jones,Yes,F,32,Yes,Prefer not to say,Yes,No,5,Junior,neutral,pm,Estonia,Pitch
781,Kevin Bailey,Yes,M,42,No,Undergraduate,No,Yes,3,Associate,satisfied,python,Burkina Faso,Software Development
385,John Graham,Yes,M,47,No,PhD,Yes,Yes,3,Associate,very dissatisfied,azure,Puerto Rico,Pitch
591,Nathan Bell,Yes,F,54,No,Prefer not to say,Yes,No,0,Senior Associate,dissatisfied,solutions design,Nicaragua,UI/UX
629,Kristin West,Yes,Non-binary,48,Yes,Undergraduate,Yes,Yes,1,Associate,very dissatisfied,pm,Latvia,Data Scientist
506,Mark Duke,Yes,Non-binary,27,No,Prefer not to say,No,Yes,7,Associate,dissatisfied,sql,Seychelles,full stack developer
230,Michael Cobb,Yes,M,56,No,PhD,Yes,No,5,Senior Associate,satisfied,javascript,El Salvador,full stack developer
316,Matthew Foster,Yes,Non-binary,44,No,PhD,No,Yes,3,Manager,very dissatisfied,.net,Holy See (Vatican City State),Software Development
63,Casey Andrade,Yes,F,28,No,Prefer not to say,No,No,7,Junior,neutral,pm,Russian Federation,full stack developer
49,Mark Wilson,Yes,F,53,Yes,Undergraduate,No,No,4,Senior Associate,satisfied,python,Denmark,UI/UX
828,Donna Rodriguez,Yes,Non-binary,46,Yes,Undergraduate,No,No,5,Senior Associate,satisfied,.net,South Africa,Pitch
