ID,name,Applied,gender,age,background in IT,education,accepted,attended,number of Hackathons,employment,satisfaction,career interests,country,new skill
47,Ms. Tracey Valenzuela,Yes,M,45,Yes,Prefer not to say,Yes,Yes,2,Manager,neutral,.net,Honduras,Pitch
168,Chase Bird,Yes,Non-binary,26,No,PhD,No,Yes,2,Manager,dissatisfied,sql,Martinique,Pitch
417,Gwendolyn Kennedy,Yes,F,29,No,Prefer not to say,No,No,9,Junior,satisfied,javascript,American Samoa,Software Development
126,Beth Patterson,Yes,Non-binary,51,Yes,Masters degree,No,Yes,3,Junior,dissatisfied,solutions design,Portugal,Data Scientist
492,Taylor Reyes,Yes,Non-binary,37,No,Prefer not to say,No,No,0,Senior Associate,dissatisfied,pm,Puerto Rico,full stack developer
351,Matthew Walker,Yes,M,49,Yes,Masters degree,Yes,No,9,Senior Associate,dissatisfied,pm,Cote d'Ivoire,full stack developer
165,Jennifer Anderson,Yes,Non-binary,45,Yes,PhD,Yes,Yes,4,Associate,satisfied,sql,Andorra,UI/UX
2,Kevin Miller,Yes,M,59,No,PhD,No,No,4,Senior Manager,dissatisfied,javascript,Northern Mariana Islands,Data Scientist
235,Aaron Mcdaniel,Yes,Non-binary,52,No,PhD,Yes,Yes,9,Senior Associate,neutral,azure,Norway,Data Scientist
273,Nicole Richardson,Yes,M,48,Yes,Masters degree,No,Yes,0,Senior Manager,satisfied,solutions design,Svalbard & Jan Mayen Islands,UI/UX
133,Rhonda Cantu,Yes,M,56,Yes,Undergraduate,Yes,Yes,7,Manager,dissatisfied,sql,Vietnam,Data Scientist
214,Marvin Campbell,Yes,F,51,Yes,Masters degree,No,No,9,Senior Associate,dissatisfied,sql,Tokelau,Software Development
461,Victoria Vasquez,Yes,Non-binary,58,Yes,PhD,No,Yes,4,Junior,satisfied,azure,Guernsey,full stack developer
266,Karen Murphy,Yes,M,48,Yes,Prefer not to say,No,Yes,4,Manager,very dissatisfied,.net,Philippines,full stack developer
236,Travis Gallagher,Yes,F,43,No,PhD,No,Yes,0,Senior Manager,satisfied,javascript,Norway,Software Development
54,Emily Wheeler,Yes,M,44,Yes,Undergraduate,Yes,Yes,7,Associate,neutral,sql,Netherlands Antilles,Data Scientist
415,Christopher Hernandez,Yes,Non-binary,49,No,Prefer not to say,No,No,6,Senior Manager,neutral,pm,Yemen,UI/UX
289,Denise Duke,Yes,M,45,No,Prefer not to say,Yes,Yes,0,Senior Manager,satisfied,.net,Saint Martin,Pitch
361,Amanda Garcia,Yes,Non-binary,50,Yes,Undergraduate,No,Yes,1,Manager,neutral,python,Guernsey,full stack developer
2,Christopher Erickson,Yes,M,53,Yes,Masters degree,Yes,Yes,7,Associate,neutral,.net,Tuvalu,Pitch
133,Jennifer Garcia,Yes,Non-binary,46,No,Prefer not to say,Yes,Yes,1,Associate,neutral,solutions design,Bahrain,Data Scientist
266,Justin Wagner,Yes,Non-binary,33,No,Masters degree,No,Yes,4,Senior Associate,very dissatisfied,pm,United Kingdom,Software Development
79,Joshua Ramos,Yes,F,26,Yes,Masters degree,No,No,2,Senior Associate,neutral,javascript,Mali,UI/UX
405,Karen Morse,Yes,F,40,Yes,Prefer not to say,Yes,No,7,Manager,satisfied,sql,Montenegro,Software Development
400,Robert Mcdonald,Yes,F,52,No,Undergraduate,No,No,1,Senior Associate,dissatisfied,solutions design,United States Minor Outlying Islands,UI/UX
7,Mary Beck,Yes,M,50,Yes,Prefer not to say,No,No,5,Manager,very dissatisfied,solutions design,Latvia,Data Scientist
468,Kaylee Shelton,Yes,M,41,No,Prefer not to say,Yes,Yes,5,Junior,satisfied,solutions design,Cameroon,Software Development
36,Troy Guerrero,Yes,Non-binary,45,Yes,Masters degree,No,Yes,2,Senior Manager,satisfied,python,Montenegro,Pitch
389,William Brown,Yes,F,35,Yes,Masters degree,No,No,1,Senior Associate,neutral,javascript,Brunei Darussalam,Pitch
152,Carrie Alvarez,Yes,M,28,Yes,PhD,Yes,Yes,6,Senior Manager,very dissatisfied,solutions design,Sweden,Pitch
331,John Barber,Yes,Non-binary,38,Yes,PhD,Yes,No,9,Senior Associate,dissatisfied,.net,Gibraltar,Software Development
255,Ashley Mclaughlin,Yes,M,52,Yes,Undergraduate,Yes,Yes,3,Junior,very dissatisfied,javascript,Angola,Software Development
212,James Carey,Yes,Non-binary,54,Yes,Undergraduate,No,Yes,7,Junior,neutral,azure,Lao People's Democratic Republic,Data Scientist
110,Bradley Ruiz,Yes,M,32,No,Masters degree,No,No,1,Senior Associate,dissatisfied,sql,United States of America,Data Scientist
145,Destiny Hernandez,Yes,M,33,Yes,Prefer not to say,No,Yes,6,Associate,very dissatisfied,sql,Tajikistan,full stack developer
219,Amber Wright,Yes,F,37,No,Undergraduate,No,No,7,Senior Associate,neutral,.net,Jamaica,Data Scientist
71,Michael Cardenas,Yes,Non-binary,27,Yes,PhD,No,Yes,8,Associate,very dissatisfied,.net,Mayotte,Pitch
500,Shannon Pittman,Yes,M,27,No,Undergraduate,Yes,Yes,3,Senior Associate,very dissatisfied,sql,Germany,full stack developer
219,Allison Duke,Yes,F,29,No,Prefer not to say,Yes,No,7,Junior,very dissatisfied,python,Poland,UI/UX
481,Natasha Pierce,Yes,Non-binary,58,Yes,PhD,Yes,Yes,7,Senior Manager,very dissatisfied,sql,Colombia,Software Development
322,Nichole Barrett,Yes,Non-binary,34,Yes,Undergraduate,Yes,No,1,Senior Manager,very dissatisfied,azure,Spain,full stack developer
363,Phillip Collier,Yes,Non-binary,53,No,Undergraduate,Yes,Yes,7,Senior Associate,very dissatisfied,javascript,Armenia,full stack developer
230,Amanda Mccall,Yes,F,53,No,Undergraduate,Yes,No,5,Manager,neutral,solutions design,Iran,Pitch
121,Russell Webb,Yes,Non-binary,45,Yes,Masters degree,Yes,No,1,Senior Manager,neutral,azure,French Guiana,full stack developer
500,Kimberly Collier,Yes,F,39,Yes,Masters degree,No,No,6,Senior Manager,satisfied,sql,French Guiana,full stack developer
252,Shelley Lewis,Yes,Non-binary,44,No,PhD,No,No,1,Senior Associate,neutral,javascript,Slovenia,Data Scientist
448,Marissa Oneal,Yes,Non-binary,58,Yes,PhD,Yes,Yes,1,Senior Associate,satisfied,azure,Palau,Software Development
112,Jason Garcia,Yes,M,28,No,PhD,Yes,No,8,Associate,dissatisfied,pm,Macao,Data Scientist
250,Kimberly Molina,Yes,F,43,No,Prefer not to say,No,Yes,0,Junior,neutral,.net,Nepal,Data Scientist
156,Matthew Phelps II,Yes,Non-binary,49,No,Masters degree,Yes,No,3,Manager,satisfied,pm,Comoros,full stack developer
216,Joshua Gonzales,Yes,Non-binary,41,No,Prefer not to say,Yes,No,9,Junior,neutral,sql,Mayotte,Pitch
470,Karen Price,Yes,Non-binary,47,Yes,PhD,Yes,No,9,Junior,dissatisfied,pm,Tokelau,Pitch
55,Tina Robinson,Yes,M,33,Yes,Undergraduate,Yes,Yes,0,Manager,dissatisfied,python,New Zealand,UI/UX
346,Mark Carroll,Yes,F,57,Yes,Undergraduate,No,No,0,Senior Manager,neutral,python,Pakistan,Data Scientist
372,Timothy Dawson,Yes,M,33,No,Undergraduate,Yes,Yes,3,Senior Associate,dissatisfied,pm,Tuvalu,UI/UX
171,Sarah Phillips,Yes,Non-binary,39,Yes,Prefer not to say,Yes,No,6,Associate,dissatisfied,sql,Mauritius,full stack developer
236,Amber Hicks,Yes,Non-binary,44,Yes,Prefer not to say,No,No,2,Manager,satisfied,python,Australia,Pitch
60,Thomas Moore,Yes,F,25,Yes,Prefer not to say,Yes,Yes,3,Manager,very dissatisfied,pm,Bangladesh,Software Development
323,Jeremy Daniels,Yes,Non-binary,55,No,PhD,No,No,4,Junior,satisfied,pm,Denmark,full stack developer
28,Matthew Williamson,Yes,M,48,Yes,Undergraduate,Yes,Yes,1,Junior,neutral,sql,Kyrgyz Republic,full stack developer
25,Albert Wagner,Yes,F,59,No,Prefer not to say,No,No,8,Senior Manager,very dissatisfied,sql,Guatemala,UI/UX
64,Amy Williams,Yes,Non-binary,40,No,Masters degree,No,No,6,Senior Associate,dissatisfied,javascript,Libyan Arab Jamahiriya,Software Development
212,Douglas Wells,Yes,M,26,No,Prefer not to say,No,No,9,Senior Associate,dissatisfied,sql,Panama,UI/UX
86,Erica Adams,Yes,Non-binary,43,Yes,PhD,Yes,Yes,5,Senior Associate,neutral,javascript,Faroe Islands,UI/UX
37,Tracy Tyler,Yes,Non-binary,33,No,PhD,No,Yes,3,Manager,satisfied,pm,Bangladesh,UI/UX
258,Richard Pennington,Yes,M,27,No,PhD,Yes,Yes,2,Senior Manager,satisfied,python,Monaco,Data Scientist
127,Charles Franklin,Yes,F,25,Yes,Masters degree,No,No,3,Senior Associate,dissatisfied,sql,Saint Helena,Data Scientist
273,William Smith,Yes,F,50,Yes,PhD,No,No,8,Manager,satisfied,python,Russian Federation,Pitch
378,Kristin Porter,Yes,F,50,Yes,PhD,Yes,Yes,2,Manager,neutral,.net,Sierra Leone,Software Development
148,Lori Vargas,Yes,M,44,No,Masters degree,Yes,Yes,8,Associate,satisfied,.net,Lebanon,full stack developer
159,Amber Nelson,Yes,M,50,No,Undergraduate,No,No,9,Senior Manager,satisfied,.net,Italy,full stack developer
109,Clayton Prince,Yes,M,27,Yes,Prefer not to say,Yes,Yes,0,Manager,satisfied,python,Saint Kitts and Nevis,full stack developer
247,Jennifer Lopez,Yes,M,48,No,Undergraduate,Yes,No,9,Senior Manager,dissatisfied,pm,South Georgia and the South Sandwich Islands,UI/UX
208,Joseph Bowers,Yes,F,36,No,Prefer not to say,No,No,1,Senior Associate,dissatisfied,python,United States of America,Pitch
123,Ryan Kelly,Yes,F,37,Yes,Masters degree,Yes,Yes,1,Associate,dissatisfied,python,Cape Verde,Data Scientist
401,Lynn Sims,Yes,M,47,Yes,Masters degree,No,Yes,2,Junior,neutral,pm,Faroe Islands,UI/UX
273,Sandra Franklin,Yes,M,45,No,Undergraduate,Yes,Yes,0,Manager,very dissatisfied,azure,Yemen,Data Scientist
47,James Khan,Yes,M,25,Yes,Masters degree,No,No,8,Junior,very dissatisfied,solutions design,Uzbekistan,Software Development
424,Brett Phillips,Yes,M,56,Yes,Masters degree,Yes,No,0,Senior Associate,satisfied,pm,Denmark,Pitch
408,Amanda Thompson,Yes,M,39,No,Masters degree,No,No,5,Senior Associate,dissatisfied,solutions design,Congo,Pitch
98,Jason Cunningham,Yes,M,38,No,PhD,Yes,Yes,1,Associate,satisfied,python,Chile,full stack developer
209,Donald Lowe,Yes,Non-binary,48,Yes,Masters degree,Yes,Yes,6,Junior,satisfied,azure,Nepal,Software Development
473,Jonathan Gallagher,Yes,M,35,No,Prefer not to say,No,No,8,Associate,neutral,python,Guatemala,full stack developer
83,James Knapp,Yes,F,39,No,Prefer not to say,Yes,Yes,5,Junior,very dissatisfied,pm,Haiti,Data Scientist
247,William Morales,Yes,M,27,Yes,PhD,Yes,No,6,Senior Associate,satisfied,sql,Jamaica,Data Scientist
69,Douglas Miranda,Yes,F,56,Yes,PhD,Yes,Yes,6,Associate,satisfied,azure,Israel,Software Development
371,Rebecca Carroll,Yes,M,32,No,Masters degree,Yes,No,0,Junior,very dissatisfied,sql,Tunisia,UI/UX
159,John Myers,Yes,F,31,Yes,Undergraduate,Yes,Yes,4,Junior,dissatisfied,azure,Yemen,Pitch
325,Timothy Wilson,Yes,M,55,No,Prefer not to say,No,Yes,1,Junior,satisfied,pm,Guadeloupe,full stack developer
79,Joseph Mcdaniel,Yes,M,44,Yes,Prefer not to say,No,No,7,Junior,satisfied,python,Malawi,Pitch
99,Tiffany Clark,Yes,Non-binary,26,Yes,Masters degree,Yes,No,8,Junior,satisfied,solutions design,Netherlands,full stack developer
17,Laura Todd,Yes,M,53,Yes,Undergraduate,Yes,No,7,Associate,neutral,solutions design,Lithuania,UI/UX
303,Jessica Lynch,Yes,F,30,Yes,Undergraduate,No,No,4,Senior Manager,very dissatisfied,.net,Cocos (Keeling) Islands,Data Scientist
224,Jared Davis,Yes,F,40,Yes,Prefer not to say,No,No,8,Senior Manager,very dissatisfied,javascript,Djibouti,Software Development
464,Julie Jones,Yes,M,37,No,PhD,Yes,Yes,1,Manager,dissatisfied,azure,Romania,full stack developer
256,Joshua Ruiz,Yes,Non-binary,59,Yes,Prefer not to say,Yes,No,2,Manager,very dissatisfied,.net,Saint Martin,Data Scientist
41,Aaron Baldwin,Yes,Non-binary,49,Yes,PhD,Yes,Yes,8,Associate,dissatisfied,sql,Guadeloupe,full stack developer
77,Jade Hernandez MD,Yes,M,48,Yes,Undergraduate,No,Yes,3,Senior Manager,dissatisfied,javascript,Venezuela,full stack developer
279,Stephen Hayes,Yes,Non-binary,46,Yes,Masters degree,No,No,4,Manager,neutral,javascript,Suriname,Software Development
156,Daniel Holmes,Yes,Non-binary,35,Yes,PhD,Yes,Yes,4,Manager,very dissatisfied,sql,Ghana,Software Development
401,Richard Huff,Yes,M,45,No,PhD,No,No,3,Manager,neutral,.net,Germany,Software Development
24,Daniel Jackson,Yes,M,29,No,Prefer not to say,Yes,Yes,7,Senior Manager,neutral,pm,Isle of Man,full stack developer
122,Lucas Montoya,Yes,Non-binary,56,No,Prefer not to say,Yes,No,8,Manager,dissatisfied,.net,Tajikistan,full stack developer
417,Dean Chang,Yes,F,55,No,Undergraduate,Yes,No,3,Senior Associate,satisfied,pm,Italy,full stack developer
113,Jeffrey Arnold,Yes,Non-binary,40,Yes,Prefer not to say,No,No,2,Senior Associate,very dissatisfied,sql,Malta,Software Development
92,James Jarvis,Yes,M,44,No,Prefer not to say,No,Yes,6,Junior,dissatisfied,sql,Mauritania,Pitch
116,Jonathan Bush,Yes,M,55,No,Undergraduate,No,No,4,Junior,very dissatisfied,python,Syrian Arab Republic,UI/UX
109,Shane Allen,Yes,F,31,Yes,Undergraduate,No,No,1,Junior,satisfied,azure,Bhutan,full stack developer
494,Dawn Wilson,Yes,Non-binary,31,Yes,Masters degree,No,No,4,Senior Associate,dissatisfied,pm,Sudan,full stack developer
396,Russell Davidson,Yes,F,29,Yes,Undergraduate,No,No,3,Manager,very dissatisfied,pm,Guadeloupe,Software Development
161,Jared Stewart,Yes,F,40,No,PhD,Yes,No,7,Junior,satisfied,python,Comoros,UI/UX
304,Mike Barr,Yes,Non-binary,45,Yes,Undergraduate,Yes,No,6,Senior Manager,very dissatisfied,solutions design,Dominican Republic,UI/UX
318,Dr. Christopher Harrell,Yes,M,25,Yes,PhD,Yes,No,8,Junior,neutral,.net,Israel,UI/UX
408,Kristin Jordan,Yes,Non-binary,47,Yes,Masters degree,Yes,Yes,5,Manager,satisfied,javascript,Belarus,UI/UX
236,Susan Moore,Yes,Non-binary,48,Yes,Undergraduate,Yes,No,6,Associate,satisfied,javascript,Andorra,Data Scientist
331,Sergio Lowe,Yes,M,47,No,PhD,Yes,Yes,5,Associate,dissatisfied,pm,Ukraine,Pitch
198,Abigail Byrd,Yes,Non-binary,57,No,PhD,No,Yes,8,Senior Manager,very dissatisfied,solutions design,Cape Verde,Pitch
33,Jacob Gates,Yes,F,25,Yes,PhD,Yes,Yes,7,Senior Manager,dissatisfied,.net,Rwanda,Pitch
444,Tyler Palmer,Yes,F,49,Yes,Masters degree,No,Yes,1,Manager,dissatisfied,azure,Portugal,Software Development
230,Joshua Chen,Yes,F,49,Yes,Undergraduate,No,No,8,Manager,satisfied,python,Cook Islands,full stack developer
224,Ashley Wilson,Yes,Non-binary,32,Yes,Prefer not to say,Yes,Yes,9,Junior,satisfied,sql,Guernsey,UI/UX
447,Emily Nguyen,Yes,F,52,No,PhD,Yes,Yes,6,Manager,neutral,pm,Palestinian Territory,full stack developer
34,Alicia Casey,Yes,M,47,Yes,Prefer not to say,No,Yes,1,Junior,satisfied,sql,Italy,Pitch
98,Wendy Morgan,Yes,F,44,No,Undergraduate,Yes,No,5,Senior Manager,satisfied,sql,Lithuania,Software Development
454,Kenneth Smith,Yes,Non-binary,41,Yes,PhD,No,Yes,5,Associate,very dissatisfied,solutions design,Lao People's Democratic Republic,Software Development
476,David Macdonald,Yes,F,30,No,Prefer not to say,No,Yes,8,Junior,satisfied,solutions design,Senegal,Data Scientist
463,William Padilla,Yes,Non-binary,40,No,Undergraduate,Yes,Yes,9,Junior,dissatisfied,solutions design,Burkina Faso,Pitch
435,Theresa Beard,Yes,Non-binary,41,Yes,Masters degree,No,Yes,6,Manager,satisfied,.net,Heard Island and McDonald Islands,Software Development
177,Antonio Williams,Yes,M,42,No,Undergraduate,No,No,9,Senior Manager,very dissatisfied,javascript,Pitcairn Islands,full stack developer
479,Valerie Wright,Yes,M,32,Yes,PhD,Yes,Yes,8,Manager,neutral,pm,Paraguay,UI/UX
156,Rachael Pham,Yes,Non-binary,46,No,Undergraduate,No,Yes,5,Associate,neutral,pm,Sweden,Pitch
136,Anne Juarez,Yes,Non-binary,27,No,PhD,Yes,Yes,6,Senior Manager,dissatisfied,solutions design,Greece,Data Scientist
422,Christopher Gonzalez,Yes,M,27,No,Undergraduate,Yes,No,3,Manager,dissatisfied,azure,Nepal,Software Development
171,Kyle Webster,Yes,F,46,No,Masters degree,Yes,No,7,Senior Associate,very dissatisfied,pm,Sudan,Software Development
89,Donald Martin,Yes,M,57,Yes,Masters degree,Yes,Yes,8,Junior,neutral,solutions design,Ghana,Software Development
18,Gregory Goodwin,Yes,F,56,Yes,Undergraduate,No,No,8,Senior Associate,dissatisfied,solutions design,San Marino,Software Development
96,Elizabeth Whitney,Yes,F,44,Yes,PhD,Yes,Yes,9,Senior Associate,neutral,pm,Myanmar,Software Development
104,Peter Armstrong,Yes,M,25,Yes,Undergraduate,No,Yes,9,Associate,satisfied,sql,Saudi Arabia,Pitch
469,Daniel Mullins,Yes,F,50,No,Prefer not to say,No,No,4,Associate,satisfied,pm,Cote d'Ivoire,Data Scientist
412,Eric Richardson,Yes,M,41,Yes,PhD,No,Yes,6,Manager,neutral,sql,Wallis and Futuna,UI/UX
97,Katherine Perez,Yes,Non-binary,45,Yes,PhD,Yes,Yes,3,Junior,dissatisfied,.net,Tonga,Pitch
458,Tyrone Adkins,Yes,M,35,No,PhD,No,Yes,8,Senior Associate,dissatisfied,solutions design,Niue,full stack developer
420,Charles Collins,Yes,M,26,No,Undergraduate,Yes,No,3,Manager,very dissatisfied,azure,Marshall Islands,Software Development
478,Charles Tanner,Yes,Non-binary,32,Yes,PhD,No,Yes,3,Senior Manager,satisfied,.net,Central African Republic,UI/UX
118,Casey Nguyen,Yes,M,55,No,PhD,Yes,Yes,6,Senior Associate,dissatisfied,pm,Azerbaijan,Data Scientist
102,Craig Oliver,Yes,F,53,Yes,PhD,Yes,No,1,Manager,neutral,.net,Poland,UI/UX
344,Laura Saunders,Yes,M,32,No,Masters degree,Yes,No,5,Senior Associate,dissatisfied,javascript,Albania,Software Development
260,Matthew Phillips,Yes,M,33,Yes,Masters degree,No,Yes,3,Associate,satisfied,sql,French Polynesia,Data Scientist
257,Joshua Landry,Yes,Non-binary,26,Yes,PhD,No,No,0,Manager,satisfied,pm,Sweden,Pitch
142,Donald Wilson,Yes,M,25,Yes,PhD,No,No,9,Manager,neutral,solutions design,Finland,Software Development
493,Matthew Cruz,Yes,M,35,No,Prefer not to say,No,No,1,Manager,dissatisfied,.net,Puerto Rico,full stack developer
208,Melinda Duffy,Yes,M,42,Yes,Undergraduate,No,No,1,Manager,neutral,pm,Liberia,Software Development
205,Christina Fleming,Yes,F,37,Yes,Undergraduate,Yes,Yes,4,Manager,neutral,python,Panama,full stack developer
61,Nathan Alexander,Yes,Non-binary,33,Yes,Prefer not to say,No,No,4,Senior Associate,very dissatisfied,python,Hungary,full stack developer
354,Gina Wilson,Yes,M,38,No,PhD,No,No,7,Associate,dissatisfied,javascript,Slovakia (Slovak Republic),Pitch
316,Pamela Dunn,Yes,M,51,No,Masters degree,No,Yes,6,Manager,satisfied,azure,Guatemala,Pitch
74,Daniel Brewer,Yes,M,57,No,Prefer not to say,No,No,5,Senior Associate,satisfied,solutions design,Papua New Guinea,Data Scientist
386,William Murillo,Yes,Non-binary,52,Yes,PhD,No,No,5,Junior,neutral,azure,Papua New Guinea,UI/UX
452,Alexandria Lee,Yes,Non-binary,39,Yes,PhD,Yes,Yes,0,Associate,satisfied,python,New Caledonia,Software Development
305,Daniel Weber,Yes,Non-binary,28,No,Undergraduate,Yes,Yes,2,Senior Associate,satisfied,pm,Iran,Software Development
428,Michael Mclaughlin,Yes,F,32,Yes,Undergraduate,No,Yes,2,Associate,very dissatisfied,azure,Korea,Pitch
266,Sean Ward,Yes,M,40,Yes,Masters degree,Yes,No,3,Senior Associate,neutral,python,Japan,Data Scientist
323,Donald Martin,Yes,F,58,Yes,Prefer not to say,No,Yes,6,Senior Associate,neutral,javascript,Taiwan,full stack developer
153,Christine Santiago,Yes,Non-binary,43,Yes,PhD,Yes,No,0,Manager,very dissatisfied,sql,Solomon Islands,full stack developer
176,Gabrielle Torres,Yes,F,44,No,Undergraduate,Yes,Yes,5,Manager,very dissatisfied,azure,Saint Vincent and the Grenadines,full stack developer
395,Michael Wong,Yes,F,58,No,Masters degree,Yes,Yes,4,Senior Associate,very dissatisfied,solutions design,Jamaica,UI/UX
298,Mariah Stevenson,Yes,F,45,Yes,Prefer not to say,No,Yes,2,Senior Associate,dissatisfied,pm,Bolivia,Pitch
63,Yolanda Kaiser,Yes,Non-binary,34,No,Prefer not to say,Yes,Yes,9,Junior,very dissatisfied,.net,Bahamas,Pitch
403,Clayton Conway,Yes,M,42,No,Masters degree,No,Yes,9,Senior Manager,very dissatisfied,solutions design,Solomon Islands,Software Development
87,Jeremy Cardenas,Yes,F,52,No,Prefer not to say,Yes,No,3,Junior,satisfied,python,South Georgia and the South Sandwich Islands,Software Development
465,Deborah Gibbs,Yes,M,55,Yes,Prefer not to say,No,No,2,Senior Manager,very dissatisfied,pm,Estonia,UI/UX
364,Sabrina Stein,Yes,M,47,Yes,Undergraduate,No,Yes,1,Senior Manager,neutral,pm,Oman,Data Scientist
418,John Cowan,Yes,F,56,No,Undergraduate,No,No,7,Junior,very dissatisfied,pm,Jordan,full stack developer
315,Karen Kim,Yes,F,48,No,PhD,Yes,No,0,Associate,dissatisfied,python,Congo,full stack developer
58,Katelyn Collins,Yes,Non-binary,26,No,PhD,Yes,No,1,Senior Manager,very dissatisfied,.net,Tonga,UI/UX
241,Elizabeth Johnson,Yes,Non-binary,40,Yes,Undergraduate,No,No,1,Junior,neutral,solutions design,Nicaragua,UI/UX
28,Victoria Gonzalez,Yes,Non-binary,51,Yes,Prefer not to say,Yes,No,9,Associate,satisfied,.net,Tokelau,full stack developer
254,Kenneth Turner,Yes,M,28,Yes,Masters degree,Yes,No,3,Associate,dissatisfied,python,Palau,Software Development
92,Jacob Chambers,Yes,Non-binary,57,Yes,PhD,No,Yes,1,Senior Associate,very dissatisfied,azure,Tonga,UI/UX
225,Ryan Ruiz,Yes,Non-binary,50,Yes,Masters degree,No,Yes,8,Manager,satisfied,sql,Mali,UI/UX
12,Christopher Rodriguez,Yes,M,43,Yes,PhD,No,No,2,Manager,very dissatisfied,python,Canada,UI/UX
123,Veronica Patel,Yes,Non-binary,32,Yes,Masters degree,Yes,No,0,Manager,very dissatisfied,.net,Puerto Rico,Data Scientist
433,Michael Benitez,Yes,Non-binary,49,Yes,Masters degree,No,Yes,9,Senior Associate,very dissatisfied,javascript,Luxembourg,Data Scientist
273,Christine Lee,Yes,F,38,Yes,Masters degree,Yes,Yes,5,Associate,dissatisfied,.net,Mayotte,full stack developer
249,Jose Hooper,Yes,Non-binary,46,Yes,Masters degree,Yes,Yes,8,Senior Manager,very dissatisfied,javascript,Ecuador,Data Scientist
189,Jeremy Mckee,Yes,Non-binary,35,No,Prefer not to say,Yes,No,6,Associate,very dissatisfied,.net,Latvia,UI/UX
441,Shelia Bennett,Yes,M,35,No,Masters degree,No,Yes,9,Manager,satisfied,javascript,Anguilla,UI/UX
185,Maria Mercado,Yes,Non-binary,26,Yes,Masters degree,Yes,No,5,Associate,satisfied,python,Timor-Leste,full stack developer
206,Cory Myers,Yes,M,36,Yes,Masters degree,No,Yes,8,Associate,satisfied,javascript,Sweden,full stack developer
218,Dustin Erickson,Yes,Non-binary,58,No,PhD,Yes,Yes,0,Senior Manager,dissatisfied,pm,Haiti,Software Development
329,Mr. Kevin Henderson,Yes,F,38,No,PhD,No,Yes,3,Junior,dissatisfied,sql,Australia,Pitch
212,Daniel Hubbard Jr.,Yes,M,35,No,Prefer not to say,No,Yes,5,Junior,very dissatisfied,pm,Netherlands Antilles,Software Development
37,Abigail Marquez,Yes,Non-binary,26,Yes,PhD,No,No,7,Manager,dissatisfied,solutions design,Macao,UI/UX
499,Lauren Gutierrez DVM,Yes,Non-binary,30,Yes,Undergraduate,No,Yes,6,Senior Associate,dissatisfied,solutions design,Korea,full stack developer
355,Timothy Gallagher,Yes,Non-binary,34,Yes,PhD,No,No,0,Manager,neutral,javascript,Macao,full stack developer
431,Michael Bradley,Yes,M,35,No,Masters degree,Yes,Yes,8,Senior Manager,dissatisfied,python,Israel,full stack developer
151,Daniel Hayes,Yes,M,51,No,Undergraduate,No,No,7,Senior Manager,dissatisfied,python,Liechtenstein,full stack developer
311,Tiffany Gill,Yes,F,51,No,Prefer not to say,No,No,5,Senior Manager,dissatisfied,.net,Guam,Data Scientist
56,Dr. Claudia Mills,Yes,F,58,Yes,Undergraduate,No,Yes,4,Senior Manager,dissatisfied,python,Gibraltar,UI/UX
227,Brian Mueller,Yes,F,35,No,PhD,Yes,Yes,0,Senior Associate,very dissatisfied,pm,Jordan,full stack developer
391,Peter Smith,Yes,Non-binary,29,No,Prefer not to say,No,Yes,1,Manager,satisfied,.net,Turks and Caicos Islands,Software Development
311,Holly Ware,Yes,M,40,No,Prefer not to say,No,No,9,Manager,very dissatisfied,python,Jordan,Data Scientist
187,Casey Mitchell,Yes,Non-binary,50,Yes,Masters degree,No,Yes,9,Senior Associate,very dissatisfied,python,Lebanon,UI/UX
40,James Oliver,Yes,Non-binary,41,Yes,Undergraduate,Yes,No,2,Senior Associate,very dissatisfied,pm,Bulgaria,full stack developer
140,Cheryl Richardson,Yes,Non-binary,27,Yes,PhD,Yes,Yes,8,Junior,satisfied,.net,Tunisia,Software Development
77,Paul Thomas DDS,Yes,M,50,No,Prefer not to say,No,Yes,2,Junior,satisfied,javascript,Puerto Rico,full stack developer
454,Ms. Deborah Carter,Yes,M,55,Yes,Prefer not to say,Yes,No,3,Senior Manager,very dissatisfied,javascript,Trinidad and Tobago,UI/UX
374,Daniel Smith,Yes,Non-binary,44,No,Masters degree,No,Yes,7,Senior Associate,satisfied,azure,Faroe Islands,Data Scientist
150,Hailey Roberts,Yes,M,59,Yes,Masters degree,Yes,Yes,1,Junior,neutral,pm,Bermuda,UI/UX
414,Adam Campbell,Yes,F,47,No,Undergraduate,No,No,3,Junior,neutral,python,Saint Pierre and Miquelon,UI/UX
166,Lisa Shea,Yes,Non-binary,44,No,Masters degree,No,Yes,9,Associate,very dissatisfied,python,Central African Republic,Data Scientist
24,Sheila Thomas,Yes,F,41,No,PhD,No,Yes,9,Senior Associate,dissatisfied,solutions design,Faroe Islands,Pitch
421,Joseph Fields,Yes,Non-binary,51,Yes,Prefer not to say,Yes,Yes,8,Senior Associate,satisfied,azure,Cyprus,UI/UX
15,Amy Proctor,Yes,M,54,Yes,Undergraduate,Yes,Yes,3,Associate,very dissatisfied,azure,Russian Federation,UI/UX
98,Brett Jones,Yes,F,46,Yes,Masters degree,Yes,Yes,7,Associate,neutral,pm,Italy,Pitch
383,Joseph Nelson,Yes,F,28,No,Masters degree,No,No,7,Manager,satisfied,azure,Sierra Leone,UI/UX
